"user_id","mov_id"
"182","5580"
"182","7570"
"182","26231"
"182","91500"
"182","2024"
"182","140289"
"182","6064"
"182","8718"
"182","8799"
"182","3706"
"182","68848"
"182","98908"
"182","54962"
"182","4139"
"182","3831"
"182","113278"
"182","8808"
"182","4433"
"182","3159"
"182","4240"
"182","328"
"182","5390"
"182","3791"
"182","4564"
"182","3770"
"182","119"
"182","50658"
"182","50158"
"182","36401"
"182","6782"
"182","7573"
"182","149146"
"182","2052"
"182","1834"
"182","112940"
"182","74154"
"182","31437"
"183","91622"
"183","2141"
"183","6335"
"183","73344"
"183","33725"
"183","2754"
"183","5580"
"183","7570"
"183","26231"
"183","7323"
"183","91500"
"183","223"
"183","2024"
"183","140289"
"183","6064"
"183","8718"
"183","8799"
"183","3706"
"183","247"
"183","68848"
"183","98908"
"183","54962"
"183","4139"
"183","4306"
"183","4644"
"183","3831"
"183","113278"
"183","8808"
"183","4433"
"183","3159"
"183","4240"
"183","328"
"183","5390"
"183","3791"
"183","4564"
"183","3770"
"183","119"
"183","50658"
"183","50158"
"183","36401"
"183","6782"
"183","7573"
"183","149146"
"183","2052"
"183","3861"
"183","5956"
"183","1834"
"183","112940"
"183","74154"
"183","31437"
"184","91622"
"184","2141"
"184","6335"
"184","73344"
"184","33725"
"184","2754"
"184","5580"
"184","7570"
"184","26231"
"184","7323"
"184","91500"
"184","223"
"184","2024"
"184","140289"
"184","6064"
"184","8718"
"184","8799"
"184","3706"
"184","247"
"184","68848"
"184","98908"
"184","54962"
"184","4139"
"184","4306"
"184","4644"
"184","3831"
"184","113278"
"184","8808"
"184","4433"
"184","3159"
"184","4240"
"184","328"
"184","5390"
"184","3791"
"184","4564"
"184","3770"
"184","119"
"184","50658"
"184","50158"
"184","36401"
"184","6782"
"184","7573"
"184","149146"
"184","2052"
"184","3861"
"184","5956"
"184","1834"
"184","112940"
"184","74154"
"184","31437"
"185","91622"
"185","2141"
"185","6335"
"185","73344"
"185","33725"
"185","2754"
"185","5580"
"185","7570"
"185","26231"
"185","7323"
"185","91500"
"185","2024"
"185","140289"
"185","6064"
"185","8718"
"185","8799"
"185","3706"
"185","247"
"185","68848"
"185","98908"
"185","54962"
"185","4139"
"185","4306"
"185","4644"
"185","3831"
"185","113278"
"185","8808"
"185","4433"
"185","3159"
"185","4240"
"185","328"
"185","5390"
"185","3791"
"185","4564"
"185","3770"
"185","119"
"185","50658"
"185","50158"
"185","36401"
"185","6782"
"185","7573"
"185","149146"
"185","2052"
"185","3861"
"185","5956"
"185","1834"
"185","112940"
"185","74154"
"185","31437"
"186","91622"
"186","2141"
"186","6335"
"186","73344"
"186","33725"
"186","2754"
"186","5580"
"186","7570"
"186","26231"
"186","7323"
"186","91500"
"186","223"
"186","2024"
"186","140289"
"186","6064"
"186","8718"
"186","8799"
"186","3706"
"186","247"
"186","68848"
"186","98908"
"186","54962"
"186","4139"
"186","4644"
"186","3831"
"186","113278"
"186","8808"
"186","4433"
"186","3159"
"186","4240"
"186","328"
"186","5390"
"186","3791"
"186","4564"
"186","3770"
"186","119"
"186","50658"
"186","50158"
"186","36401"
"186","6782"
"186","7573"
"186","149146"
"186","3861"
"186","5956"
"186","1834"
"186","112940"
"186","74154"
"186","31437"
"187","91622"
"187","2141"
"187","6335"
"187","73344"
"187","33725"
"187","2754"
"187","5580"
"187","7570"
"187","26231"
"187","7323"
"187","91500"
"187","2024"
"187","140289"
"187","6064"
"187","8718"
"187","8799"
"187","3706"
"187","68848"
"187","98908"
"187","54962"
"187","4139"
"187","4306"
"187","4644"
"187","3831"
"187","113278"
"187","8808"
"187","4433"
"187","3159"
"187","4240"
"187","328"
"187","5390"
"187","3791"
"187","4564"
"187","3770"
"187","119"
"187","50658"
"187","50158"
"187","36401"
"187","6782"
"187","7573"
"187","149146"
"187","2052"
"187","3861"
"187","5956"
"187","1834"
"187","112940"
"187","74154"
"187","31437"
"188","91622"
"188","2141"
"188","6335"
"188","73344"
"188","33725"
"188","2754"
"188","5580"
"188","7570"
"188","26231"
"188","7323"
"188","91500"
"188","223"
"188","2024"
"188","140289"
"188","6064"
"188","8718"
"188","8799"
"188","3706"
"188","247"
"188","68848"
"188","98908"
"188","54962"
"188","4139"
"188","4306"
"188","4644"
"188","3831"
"188","113278"
"188","8808"
"188","4433"
"188","3159"
"188","4240"
"188","328"
"188","5390"
"188","3791"
"188","4564"
"188","3770"
"188","119"
"188","50658"
"188","50158"
"188","36401"
"188","6782"
"188","7573"
"188","149146"
"188","2052"
"188","3861"
"188","5956"
"188","1834"
"188","112940"
"188","74154"
"188","31437"
"189","91622"
"189","2141"
"189","6335"
"189","73344"
"189","33725"
"189","2754"
"189","5580"
"189","7570"
"189","26231"
"189","7323"
"189","91500"
"189","223"
"189","2024"
"189","140289"
"189","6064"
"189","8718"
"189","8799"
"189","3706"
"189","247"
"189","68848"
"189","98908"
"189","54962"
"189","4139"
"189","4306"
"189","4644"
"189","3831"
"189","113278"
"189","8808"
"189","4433"
"189","3159"
"189","4240"
"189","328"
"189","5390"
"189","3791"
"189","4564"
"189","3770"
"189","119"
"189","50658"
"189","50158"
"189","36401"
"189","6782"
"189","7573"
"189","149146"
"189","2052"
"189","3861"
"189","5956"
"189","1834"
"189","112940"
"189","74154"
"189","31437"
"190","91622"
"190","2141"
"190","6335"
"190","73344"
"190","33725"
"190","2754"
"190","5580"
"190","7570"
"190","26231"
"190","91500"
"190","223"
"190","2024"
"190","140289"
"190","6064"
"190","8718"
"190","8799"
"190","3706"
"190","247"
"190","68848"
"190","98908"
"190","54962"
"190","4139"
"190","4644"
"190","3831"
"190","113278"
"190","8808"
"190","4433"
"190","3159"
"190","4240"
"190","328"
"190","5390"
"190","3791"
"190","4564"
"190","3770"
"190","119"
"190","50658"
"190","50158"
"190","36401"
"190","6782"
"190","7573"
"190","149146"
"190","2052"
"190","3861"
"190","1834"
"190","112940"
"190","74154"
"190","31437"
"191","91622"
"191","2141"
"191","6335"
"191","73344"
"191","33725"
"191","2754"
"191","5580"
"191","7570"
"191","26231"
"191","7323"
"191","91500"
"191","2024"
"191","140289"
"191","6064"
"191","8718"
"191","8799"
"191","3706"
"191","247"
"191","68848"
"191","98908"
"191","54962"
"191","4139"
"191","4306"
"191","4644"
"191","3831"
"191","113278"
"191","8808"
"191","4433"
"191","3159"
"191","4240"
"191","328"
"191","5390"
"191","3791"
"191","4564"
"191","3770"
"191","119"
"191","50658"
"191","50158"
"191","36401"
"191","6782"
"191","7573"
"191","149146"
"191","2052"
"191","3861"
"191","5956"
"191","1834"
"191","112940"
"191","74154"
"191","31437"
"192","91622"
"192","2141"
"192","6335"
"192","73344"
"192","33725"
"192","2754"
"192","5580"
"192","7570"
"192","26231"
"192","7323"
"192","91500"
"192","223"
"192","2024"
"192","140289"
"192","6064"
"192","8718"
"192","8799"
"192","3706"
"192","247"
"192","68848"
"192","98908"
"192","54962"
"192","4139"
"192","4306"
"192","4644"
"192","3831"
"192","113278"
"192","8808"
"192","4433"
"192","3159"
"192","4240"
"192","328"
"192","5390"
"192","3791"
"192","4564"
"192","3770"
"192","119"
"192","50658"
"192","50158"
"192","36401"
"192","6782"
"192","7573"
"192","149146"
"192","2052"
"192","3861"
"192","5956"
"192","1834"
"192","112940"
"192","74154"
"192","31437"
"193","91622"
"193","2141"
"193","6335"
"193","73344"
"193","33725"
"193","2754"
"193","5580"
"193","7570"
"193","26231"
"193","7323"
"193","91500"
"193","223"
"193","2024"
"193","140289"
"193","6064"
"193","8718"
"193","8799"
"193","3706"
"193","247"
"193","68848"
"193","98908"
"193","54962"
"193","4139"
"193","4306"
"193","4644"
"193","3831"
"193","113278"
"193","8808"
"193","4433"
"193","3159"
"193","4240"
"193","328"
"193","5390"
"193","3791"
"193","4564"
"193","3770"
"193","119"
"193","50658"
"193","50158"
"193","36401"
"193","6782"
"193","7573"
"193","149146"
"193","2052"
"193","3861"
"193","5956"
"193","1834"
"193","112940"
"193","74154"
"193","31437"
"194","91622"
"194","2141"
"194","6335"
"194","73344"
"194","33725"
"194","2754"
"194","5580"
"194","7570"
"194","26231"
"194","7323"
"194","91500"
"194","223"
"194","2024"
"194","140289"
"194","6064"
"194","8718"
"194","8799"
"194","3706"
"194","247"
"194","68848"
"194","98908"
"194","54962"
"194","4139"
"194","4306"
"194","4644"
"194","3831"
"194","113278"
"194","8808"
"194","4433"
"194","3159"
"194","4240"
"194","328"
"194","5390"
"194","3791"
"194","4564"
"194","3770"
"194","119"
"194","50658"
"194","50158"
"194","36401"
"194","6782"
"194","7573"
"194","149146"
"194","2052"
"194","3861"
"194","5956"
"194","1834"
"194","112940"
"194","74154"
"194","31437"
"195","91622"
"195","2141"
"195","6335"
"195","73344"
"195","33725"
"195","2754"
"195","5580"
"195","7570"
"195","26231"
"195","7323"
"195","91500"
"195","223"
"195","2024"
"195","140289"
"195","6064"
"195","8718"
"195","8799"
"195","3706"
"195","247"
"195","68848"
"195","98908"
"195","54962"
"195","4139"
"195","4644"
"195","3831"
"195","113278"
"195","8808"
"195","4433"
"195","3159"
"195","4240"
"195","328"
"195","5390"
"195","3791"
"195","4564"
"195","3770"
"195","119"
"195","50658"
"195","50158"
"195","36401"
"195","6782"
"195","7573"
"195","149146"
"195","2052"
"195","3861"
"195","5956"
"195","1834"
"195","112940"
"195","74154"
"195","31437"
"196","91622"
"196","2141"
"196","6335"
"196","73344"
"196","33725"
"196","2754"
"196","5580"
"196","7570"
"196","26231"
"196","7323"
"196","91500"
"196","223"
"196","2024"
"196","140289"
"196","6064"
"196","8718"
"196","8799"
"196","3706"
"196","247"
"196","68848"
"196","98908"
"196","54962"
"196","4139"
"196","4306"
"196","4644"
"196","3831"
"196","113278"
"196","8808"
"196","4433"
"196","3159"
"196","4240"
"196","328"
"196","5390"
"196","3791"
"196","4564"
"196","3770"
"196","119"
"196","50658"
"196","50158"
"196","36401"
"196","6782"
"196","7573"
"196","149146"
"196","2052"
"196","3861"
"196","5956"
"196","1834"
"196","112940"
"196","74154"
"196","31437"
"197","91622"
"197","2141"
"197","6335"
"197","73344"
"197","33725"
"197","2754"
"197","5580"
"197","7570"
"197","26231"
"197","7323"
"197","91500"
"197","223"
"197","2024"
"197","140289"
"197","6064"
"197","8718"
"197","8799"
"197","3706"
"197","247"
"197","68848"
"197","98908"
"197","54962"
"197","4139"
"197","4306"
"197","4644"
"197","3831"
"197","113278"
"197","8808"
"197","4433"
"197","3159"
"197","4240"
"197","328"
"197","5390"
"197","3791"
"197","4564"
"197","3770"
"197","119"
"197","50658"
"197","50158"
"197","36401"
"197","6782"
"197","7573"
"197","149146"
"197","2052"
"197","3861"
"197","5956"
"197","1834"
"197","112940"
"197","74154"
"197","31437"
"198","91622"
"198","2141"
"198","6335"
"198","73344"
"198","33725"
"198","2754"
"198","5580"
"198","7570"
"198","26231"
"198","7323"
"198","91500"
"198","223"
"198","2024"
"198","140289"
"198","6064"
"198","8718"
"198","8799"
"198","3706"
"198","247"
"198","68848"
"198","98908"
"198","54962"
"198","4139"
"198","4306"
"198","4644"
"198","3831"
"198","113278"
"198","8808"
"198","4433"
"198","3159"
"198","4240"
"198","328"
"198","5390"
"198","3791"
"198","4564"
"198","3770"
"198","119"
"198","50658"
"198","50158"
"198","36401"
"198","6782"
"198","7573"
"198","149146"
"198","2052"
"198","3861"
"198","5956"
"198","1834"
"198","112940"
"198","74154"
"198","31437"
"199","91622"
"199","2141"
"199","6335"
"199","73344"
"199","33725"
"199","2754"
"199","5580"
"199","7570"
"199","26231"
"199","91500"
"199","2024"
"199","140289"
"199","6064"
"199","8718"
"199","8799"
"199","3706"
"199","247"
"199","68848"
"199","98908"
"199","54962"
"199","4139"
"199","4306"
"199","4644"
"199","3831"
"199","113278"
"199","8808"
"199","4433"
"199","3159"
"199","4240"
"199","328"
"199","5390"
"199","3791"
"199","4564"
"199","3770"
"199","119"
"199","50658"
"199","50158"
"199","36401"
"199","6782"
"199","7573"
"199","149146"
"199","2052"
"199","3861"
"199","5956"
"199","1834"
"199","112940"
"199","74154"
"199","31437"
"200","91622"
"200","2141"
"200","6335"
"200","73344"
"200","33725"
"200","2754"
"200","5580"
"200","7570"
"200","26231"
"200","7323"
"200","91500"
"200","223"
"200","2024"
"200","140289"
"200","6064"
"200","8718"
"200","8799"
"200","3706"
"200","247"
"200","68848"
"200","98908"
"200","54962"
"200","4139"
"200","4644"
"200","3831"
"200","113278"
"200","8808"
"200","4433"
"200","3159"
"200","4240"
"200","328"
"200","5390"
"200","3791"
"200","4564"
"200","3770"
"200","119"
"200","50658"
"200","50158"
"200","36401"
"200","6782"
"200","7573"
"200","149146"
"200","2052"
"200","3861"
"200","5956"
"200","1834"
"200","112940"
"200","74154"
"200","31437"
"201","91622"
"201","6335"
"201","73344"
"201","33725"
"201","2754"
"201","5580"
"201","7570"
"201","26231"
"201","7323"
"201","91500"
"201","223"
"201","2024"
"201","140289"
"201","6064"
"201","8718"
"201","8799"
"201","3706"
"201","247"
"201","68848"
"201","98908"
"201","54962"
"201","4139"
"201","4306"
"201","4644"
"201","3831"
"201","113278"
"201","8808"
"201","4433"
"201","3159"
"201","4240"
"201","328"
"201","5390"
"201","3791"
"201","4564"
"201","3770"
"201","119"
"201","50658"
"201","50158"
"201","36401"
"201","6782"
"201","7573"
"201","149146"
"201","2052"
"201","3861"
"201","5956"
"201","1834"
"201","112940"
"201","74154"
"201","31437"
"202","91622"
"202","2141"
"202","6335"
"202","73344"
"202","33725"
"202","2754"
"202","5580"
"202","7570"
"202","26231"
"202","7323"
"202","91500"
"202","223"
"202","140289"
"202","6064"
"202","8718"
"202","8799"
"202","3706"
"202","247"
"202","68848"
"202","98908"
"202","54962"
"202","4139"
"202","4306"
"202","4644"
"202","3831"
"202","113278"
"202","8808"
"202","4433"
"202","3159"
"202","4240"
"202","328"
"202","5390"
"202","3791"
"202","4564"
"202","3770"
"202","119"
"202","50658"
"202","50158"
"202","36401"
"202","6782"
"202","7573"
"202","149146"
"202","2052"
"202","3861"
"202","5956"
"202","1834"
"202","112940"
"202","74154"
"202","31437"
"203","91622"
"203","2141"
"203","6335"
"203","73344"
"203","33725"
"203","2754"
"203","5580"
"203","7570"
"203","26231"
"203","7323"
"203","91500"
"203","223"
"203","2024"
"203","140289"
"203","6064"
"203","8718"
"203","8799"
"203","3706"
"203","247"
"203","68848"
"203","98908"
"203","54962"
"203","4139"
"203","4644"
"203","3831"
"203","113278"
"203","8808"
"203","4433"
"203","3159"
"203","4240"
"203","328"
"203","5390"
"203","3791"
"203","4564"
"203","3770"
"203","119"
"203","50658"
"203","50158"
"203","36401"
"203","6782"
"203","7573"
"203","149146"
"203","2052"
"203","3861"
"203","5956"
"203","1834"
"203","112940"
"203","74154"
"203","31437"
"204","91622"
"204","2141"
"204","6335"
"204","73344"
"204","33725"
"204","2754"
"204","5580"
"204","7570"
"204","26231"
"204","7323"
"204","91500"
"204","223"
"204","2024"
"204","140289"
"204","6064"
"204","8718"
"204","8799"
"204","3706"
"204","247"
"204","68848"
"204","98908"
"204","54962"
"204","4139"
"204","4644"
"204","3831"
"204","113278"
"204","8808"
"204","4433"
"204","3159"
"204","4240"
"204","328"
"204","5390"
"204","3791"
"204","4564"
"204","3770"
"204","119"
"204","50658"
"204","50158"
"204","36401"
"204","6782"
"204","7573"
"204","149146"
"204","2052"
"204","3861"
"204","5956"
"204","1834"
"204","112940"
"204","74154"
"204","31437"
"205","91622"
"205","2141"
"205","6335"
"205","73344"
"205","33725"
"205","2754"
"205","5580"
"205","7570"
"205","26231"
"205","7323"
"205","91500"
"205","223"
"205","2024"
"205","140289"
"205","6064"
"205","8718"
"205","8799"
"205","3706"
"205","247"
"205","68848"
"205","98908"
"205","54962"
"205","4139"
"205","4306"
"205","4644"
"205","3831"
"205","113278"
"205","8808"
"205","4433"
"205","3159"
"205","4240"
"205","328"
"205","5390"
"205","3791"
"205","4564"
"205","3770"
"205","119"
"205","50658"
"205","50158"
"205","36401"
"205","6782"
"205","7573"
"205","149146"
"205","2052"
"205","3861"
"205","5956"
"205","1834"
"205","112940"
"205","74154"
"205","31437"
"206","91622"
"206","2141"
"206","6335"
"206","73344"
"206","33725"
"206","2754"
"206","5580"
"206","7570"
"206","26231"
"206","7323"
"206","91500"
"206","223"
"206","2024"
"206","140289"
"206","6064"
"206","8718"
"206","8799"
"206","3706"
"206","247"
"206","68848"
"206","98908"
"206","54962"
"206","4139"
"206","4306"
"206","4644"
"206","3831"
"206","113278"
"206","8808"
"206","4433"
"206","3159"
"206","4240"
"206","328"
"206","5390"
"206","3791"
"206","4564"
"206","3770"
"206","119"
"206","50658"
"206","50158"
"206","36401"
"206","6782"
"206","7573"
"206","149146"
"206","2052"
"206","3861"
"206","5956"
"206","1834"
"206","112940"
"206","74154"
"206","31437"
"207","91622"
"207","2141"
"207","6335"
"207","73344"
"207","33725"
"207","2754"
"207","5580"
"207","7570"
"207","26231"
"207","7323"
"207","91500"
"207","223"
"207","2024"
"207","140289"
"207","6064"
"207","8718"
"207","8799"
"207","3706"
"207","247"
"207","68848"
"207","98908"
"207","54962"
"207","4139"
"207","4306"
"207","4644"
"207","3831"
"207","113278"
"207","8808"
"207","4433"
"207","3159"
"207","4240"
"207","328"
"207","5390"
"207","3791"
"207","4564"
"207","3770"
"207","119"
"207","50658"
"207","50158"
"207","36401"
"207","6782"
"207","7573"
"207","149146"
"207","2052"
"207","3861"
"207","5956"
"207","1834"
"207","112940"
"207","74154"
"207","31437"
"208","91622"
"208","2141"
"208","6335"
"208","73344"
"208","33725"
"208","2754"
"208","5580"
"208","7570"
"208","26231"
"208","7323"
"208","91500"
"208","223"
"208","2024"
"208","140289"
"208","6064"
"208","8718"
"208","8799"
"208","3706"
"208","247"
"208","68848"
"208","98908"
"208","54962"
"208","4139"
"208","4306"
"208","4644"
"208","3831"
"208","113278"
"208","8808"
"208","4433"
"208","3159"
"208","4240"
"208","328"
"208","5390"
"208","3791"
"208","4564"
"208","3770"
"208","119"
"208","50658"
"208","50158"
"208","36401"
"208","6782"
"208","7573"
"208","149146"
"208","2052"
"208","3861"
"208","5956"
"208","1834"
"208","112940"
"208","74154"
"208","31437"
"209","91622"
"209","2141"
"209","6335"
"209","73344"
"209","33725"
"209","2754"
"209","5580"
"209","7570"
"209","26231"
"209","7323"
"209","91500"
"209","223"
"209","2024"
"209","140289"
"209","6064"
"209","8718"
"209","8799"
"209","3706"
"209","247"
"209","68848"
"209","98908"
"209","54962"
"209","4139"
"209","4306"
"209","4644"
"209","3831"
"209","113278"
"209","8808"
"209","4433"
"209","3159"
"209","4240"
"209","328"
"209","5390"
"209","3791"
"209","4564"
"209","3770"
"209","119"
"209","50658"
"209","50158"
"209","36401"
"209","6782"
"209","7573"
"209","149146"
"209","2052"
"209","3861"
"209","5956"
"209","1834"
"209","112940"
"209","74154"
"209","31437"
"210","91622"
"210","2141"
"210","6335"
"210","73344"
"210","33725"
"210","2754"
"210","5580"
"210","7570"
"210","26231"
"210","7323"
"210","91500"
"210","223"
"210","2024"
"210","140289"
"210","6064"
"210","8718"
"210","8799"
"210","3706"
"210","247"
"210","68848"
"210","98908"
"210","54962"
"210","4139"
"210","4644"
"210","3831"
"210","113278"
"210","8808"
"210","4433"
"210","3159"
"210","4240"
"210","328"
"210","5390"
"210","3791"
"210","4564"
"210","3770"
"210","119"
"210","50658"
"210","50158"
"210","36401"
"210","6782"
"210","7573"
"210","149146"
"210","2052"
"210","3861"
"210","5956"
"210","1834"
"210","112940"
"210","74154"
"210","31437"
"211","91622"
"211","2141"
"211","6335"
"211","73344"
"211","33725"
"211","2754"
"211","5580"
"211","7570"
"211","26231"
"211","7323"
"211","223"
"211","2024"
"211","140289"
"211","6064"
"211","8718"
"211","8799"
"211","3706"
"211","247"
"211","68848"
"211","98908"
"211","54962"
"211","4139"
"211","4306"
"211","4644"
"211","3831"
"211","113278"
"211","8808"
"211","4433"
"211","3159"
"211","4240"
"211","328"
"211","5390"
"211","3791"
"211","4564"
"211","3770"
"211","119"
"211","50658"
"211","50158"
"211","36401"
"211","6782"
"211","7573"
"211","149146"
"211","2052"
"211","3861"
"211","5956"
"211","1834"
"211","112940"
"211","74154"
"211","31437"
"212","91622"
"212","2141"
"212","6335"
"212","73344"
"212","33725"
"212","2754"
"212","5580"
"212","7570"
"212","26231"
"212","7323"
"212","223"
"212","2024"
"212","140289"
"212","6064"
"212","8718"
"212","8799"
"212","3706"
"212","247"
"212","68848"
"212","98908"
"212","54962"
"212","4139"
"212","4644"
"212","3831"
"212","113278"
"212","8808"
"212","4433"
"212","3159"
"212","4240"
"212","328"
"212","5390"
"212","3791"
"212","4564"
"212","3770"
"212","119"
"212","50658"
"212","50158"
"212","36401"
"212","6782"
"212","7573"
"212","149146"
"212","2052"
"212","3861"
"212","5956"
"212","1834"
"212","112940"
"212","74154"
"212","31437"
"213","91622"
"213","2141"
"213","6335"
"213","73344"
"213","33725"
"213","2754"
"213","5580"
"213","7570"
"213","26231"
"213","7323"
"213","91500"
"213","223"
"213","2024"
"213","140289"
"213","6064"
"213","8718"
"213","8799"
"213","3706"
"213","247"
"213","68848"
"213","98908"
"213","54962"
"213","4139"
"213","4644"
"213","3831"
"213","113278"
"213","8808"
"213","4433"
"213","3159"
"213","4240"
"213","328"
"213","5390"
"213","3791"
"213","4564"
"213","3770"
"213","119"
"213","50658"
"213","50158"
"213","36401"
"213","6782"
"213","7573"
"213","149146"
"213","2052"
"213","3861"
"213","5956"
"213","1834"
"213","112940"
"213","74154"
"213","31437"
"214","91622"
"214","2141"
"214","6335"
"214","73344"
"214","33725"
"214","2754"
"214","5580"
"214","7570"
"214","26231"
"214","7323"
"214","91500"
"214","223"
"214","2024"
"214","140289"
"214","6064"
"214","8718"
"214","8799"
"214","3706"
"214","247"
"214","68848"
"214","98908"
"214","54962"
"214","4139"
"214","4306"
"214","4644"
"214","3831"
"214","113278"
"214","8808"
"214","4433"
"214","3159"
"214","4240"
"214","328"
"214","5390"
"214","3791"
"214","4564"
"214","3770"
"214","119"
"214","50658"
"214","50158"
"214","36401"
"214","6782"
"214","7573"
"214","149146"
"214","2052"
"214","3861"
"214","5956"
"214","1834"
"214","112940"
"214","74154"
"214","31437"
"215","91622"
"215","2141"
"215","6335"
"215","73344"
"215","33725"
"215","2754"
"215","5580"
"215","7570"
"215","26231"
"215","7323"
"215","91500"
"215","2024"
"215","140289"
"215","6064"
"215","8718"
"215","8799"
"215","3706"
"215","247"
"215","68848"
"215","98908"
"215","54962"
"215","4139"
"215","4306"
"215","4644"
"215","3831"
"215","113278"
"215","8808"
"215","4433"
"215","3159"
"215","4240"
"215","328"
"215","5390"
"215","3791"
"215","4564"
"215","3770"
"215","119"
"215","50658"
"215","50158"
"215","36401"
"215","6782"
"215","7573"
"215","149146"
"215","2052"
"215","3861"
"215","5956"
"215","1834"
"215","112940"
"215","74154"
"215","31437"
"216","91622"
"216","6335"
"216","73344"
"216","33725"
"216","2754"
"216","5580"
"216","7570"
"216","26231"
"216","7323"
"216","91500"
"216","223"
"216","2024"
"216","140289"
"216","6064"
"216","8718"
"216","8799"
"216","3706"
"216","247"
"216","68848"
"216","98908"
"216","54962"
"216","4139"
"216","4306"
"216","4644"
"216","3831"
"216","113278"
"216","8808"
"216","4433"
"216","3159"
"216","4240"
"216","328"
"216","5390"
"216","3791"
"216","4564"
"216","3770"
"216","119"
"216","50658"
"216","50158"
"216","36401"
"216","6782"
"216","7573"
"216","149146"
"216","2052"
"216","3861"
"216","5956"
"216","1834"
"216","112940"
"216","74154"
"216","31437"
"217","91622"
"217","2141"
"217","6335"
"217","73344"
"217","33725"
"217","2754"
"217","5580"
"217","7570"
"217","26231"
"217","7323"
"217","91500"
"217","2024"
"217","140289"
"217","6064"
"217","8718"
"217","8799"
"217","3706"
"217","247"
"217","68848"
"217","98908"
"217","54962"
"217","4139"
"217","4306"
"217","4644"
"217","3831"
"217","113278"
"217","8808"
"217","4433"
"217","3159"
"217","4240"
"217","328"
"217","5390"
"217","3791"
"217","4564"
"217","3770"
"217","119"
"217","50658"
"217","50158"
"217","36401"
"217","6782"
"217","7573"
"217","149146"
"217","3861"
"217","5956"
"217","1834"
"217","112940"
"217","74154"
"217","31437"
"218","91622"
"218","2141"
"218","6335"
"218","73344"
"218","33725"
"218","2754"
"218","5580"
"218","7570"
"218","26231"
"218","7323"
"218","91500"
"218","223"
"218","2024"
"218","140289"
"218","6064"
"218","8718"
"218","8799"
"218","3706"
"218","247"
"218","68848"
"218","98908"
"218","54962"
"218","4139"
"218","4306"
"218","4644"
"218","3831"
"218","113278"
"218","8808"
"218","4433"
"218","3159"
"218","4240"
"218","328"
"218","5390"
"218","3791"
"218","4564"
"218","3770"
"218","119"
"218","50658"
"218","50158"
"218","36401"
"218","6782"
"218","7573"
"218","149146"
"218","2052"
"218","3861"
"218","5956"
"218","1834"
"218","112940"
"218","74154"
"218","31437"
"219","91622"
"219","2141"
"219","6335"
"219","73344"
"219","33725"
"219","2754"
"219","5580"
"219","7570"
"219","26231"
"219","7323"
"219","91500"
"219","2024"
"219","140289"
"219","6064"
"219","8718"
"219","8799"
"219","3706"
"219","247"
"219","68848"
"219","98908"
"219","54962"
"219","4139"
"219","4644"
"219","3831"
"219","113278"
"219","8808"
"219","4433"
"219","3159"
"219","4240"
"219","328"
"219","5390"
"219","3791"
"219","4564"
"219","3770"
"219","119"
"219","50658"
"219","50158"
"219","36401"
"219","6782"
"219","7573"
"219","149146"
"219","2052"
"219","3861"
"219","5956"
"219","1834"
"219","112940"
"219","74154"
"219","31437"
"220","91622"
"220","2141"
"220","6335"
"220","73344"
"220","33725"
"220","2754"
"220","5580"
"220","7570"
"220","26231"
"220","7323"
"220","91500"
"220","2024"
"220","140289"
"220","6064"
"220","8718"
"220","8799"
"220","3706"
"220","247"
"220","68848"
"220","98908"
"220","54962"
"220","4139"
"220","4644"
"220","3831"
"220","113278"
"220","8808"
"220","4433"
"220","4240"
"220","328"
"220","5390"
"220","3791"
"220","4564"
"220","3770"
"220","119"
"220","50658"
"220","50158"
"220","36401"
"220","6782"
"220","7573"
"220","149146"
"220","2052"
"220","3861"
"220","5956"
"220","1834"
"220","112940"
"220","74154"
"220","31437"
"221","91622"
"221","2141"
"221","6335"
"221","73344"
"221","33725"
"221","2754"
"221","5580"
"221","7570"
"221","26231"
"221","7323"
"221","91500"
"221","223"
"221","2024"
"221","140289"
"221","6064"
"221","8718"
"221","8799"
"221","3706"
"221","247"
"221","68848"
"221","98908"
"221","54962"
"221","4139"
"221","4306"
"221","4644"
"221","3831"
"221","113278"
"221","8808"
"221","4433"
"221","3159"
"221","4240"
"221","328"
"221","5390"
"221","3791"
"221","4564"
"221","3770"
"221","119"
"221","50658"
"221","50158"
"221","36401"
"221","6782"
"221","7573"
"221","149146"
"221","2052"
"221","3861"
"221","5956"
"221","112940"
"221","74154"
"222","91622"
"222","2141"
"222","6335"
"222","73344"
"222","33725"
"222","2754"
"222","5580"
"222","7570"
"222","26231"
"222","7323"
"222","223"
"222","2024"
"222","140289"
"222","6064"
"222","8718"
"222","8799"
"222","3706"
"222","247"
"222","68848"
"222","98908"
"222","54962"
"222","4139"
"222","4306"
"222","4644"
"222","113278"
"222","8808"
"222","4433"
"222","3159"
"222","4240"
"222","328"
"222","5390"
"222","3791"
"222","4564"
"222","3770"
"222","119"
"222","50658"
"222","50158"
"222","36401"
"222","6782"
"222","7573"
"222","149146"
"222","2052"
"222","3861"
"222","1834"
"222","112940"
"222","74154"
"222","31437"
"223","91622"
"223","2141"
"223","6335"
"223","73344"
"223","33725"
"223","2754"
"223","5580"
"223","7570"
"223","26231"
"223","7323"
"223","91500"
"223","223"
"223","2024"
"223","140289"
"223","6064"
"223","8718"
"223","8799"
"223","3706"
"223","247"
